android/content/Context;getSystemService,java/net/URL;openConnection,android/os/PowerManager$WakeLock;release,android/net/ConnectivityManager;getActiveNetworkInfo,android/telephony/TelephonyManager;getDeviceId,android/os/PowerManager$WakeLock;acquire,android.intent.action.SENDTO,android/location/LocationManager;getLastKnownLocation,android/app/NotificationManager;notify,android/media/Ringtone;play,android/content/pm/PackageManager;getPackageInfo,android/media/MediaPlayer;stop,android/net/wifi/WifiManager;setWifiEnabled,android/bluetooth/BluetoothDevice;createRfcommSocketToServiceRecord,javax/crypto/Cipher;init,javax/crypto/Cipher;getParameters,android/widget/VideoView;start,android/media/MediaPlayer;start,javax/crypto/Cipher;getBlockSize,android/widget/VideoView;setVideoPath,javax/crypto/Cipher;getInstance,android/os/Vibrator;vibrate,android.permission.READ_CALL_LOG,android/accounts/AccountManager;getAccountsByType,javax/net/ssl/SSLSession;getCipherSuite,android/telephony/TelephonyManager;getSubscriberId,android/provider/ContactsContract$Contacts;markAsContacted,android/provider/Browser;truncateHistory,android/bluetooth/BluetoothAdapter;isDiscovering,javax/crypto/CipherOutputStream;close,android/telephony/TelephonyManager;getCellLocation,javax/crypto/Cipher;update,android/telephony/TelephonyManager;getSimSerialNumber,java/lang/Runtime;exec,android/telephony/SmsManager;sendMultipartTextMessage,android/net/wifi/WifiManager;getConnectionInfo,android/provider/Settings$Secure;putString,android/app/KeyguardManager$KeyguardLock;disableKeyguard,android.intent.action.MEDIA_EJECT,android.intent.action.MAIN,android.permission.ACCESS_FINE_LOCATION,android/util/Base64;decode,android/provider/Settings$System;putInt,javax/net/ssl/SSLSocket;getSupportedCipherSuites,android/media/MediaPlayer;release,android.permission.CAMERA,android.permission.SEND_SMS,android/media/AudioManager;setMode,java/net/URLConnection;connect,android/telephony/TelephonyManager;getNeighboringCellInfo,android/os/Vibrator;cancel,android/content/ContentResolver;getSyncAutomatically,android/net/wifi/WifiManager;getConfiguredNetworks,android/accounts/AccountManager;updateCredentials,android/telephony/TelephonyManager;getVoiceMailNumber,android/location/LocationManager;addGpsStatusListener,android.permission.RECEIVE_SMS,android/content/ContextWrapper;getSystemService,android/net/wifi/WifiManager;startScan,android/app/Activity;getSystemService,java/net/URLConnection;getInputStream,android/net/wifi/WifiManager;getWifiState,android/provider/Browser;clearHistory,android/app/ActivityManager;getRunningTasks,android/bluetooth/BluetoothAdapter;enable,android/widget/VideoView;stopPlayback,java/lang/Throwable;printStackTrace,android/net/ConnectivityManager;getNetworkInfo,android/media/MediaPlayer;reset,java/net/URL;openStream,android/net/wifi/WifiManager$WifiLock;release,android/provider/Settings$System;getUriFor,android/bluetooth/BluetoothAdapter;getBondedDevices,javax/crypto/CipherOutputStream;flush,android/net/wifi/WifiManager;isWifiEnabled,android.permission.ACCESS_COARSE_LOCATION,android/net/wifi/WifiManager;addNetwork,javax/net/ssl/SSLSocketFactory;getSupportedCipherSuites,android/accounts/AccountManager;addAccount,javax/net/ssl/SSLSocketFactory;getDefaultCipherSuites,android/telephony/TelephonyManager;getVoiceMailAlphaTag,android/telephony/TelephonyManager;getLine1Number,android/media/AsyncPlayer;play,android/net/ConnectivityManager;stopUsingNetworkFeature,android/net/ConnectivityManager;getAllNetworkInfo,android/media/AsyncPlayer;stop,javax/crypto/Cipher;unwrap,android/net/ConnectivityManager;startUsingNetworkFeature,android/bluetooth/BluetoothAdapter;startDiscovery,android/bluetooth/BluetoothAdapter;disable,android/bluetooth/BluetoothAdapter;getAddress,javax/crypto/Cipher;wrap,android/net/wifi/WifiManager$MulticastLock;release,android/net/wifi/WifiManager$MulticastLock;acquire,android.intent.action.MEDIA_REMOVED,android/bluetooth/BluetoothAdapter;getName,android/net/wifi/WifiManager;disableNetwork,android/net/wifi/WifiManager;updateNetwork,android/net/wifi/WifiManager;reconnect,android.intent.action.MEDIA_MOUNTED,android.intent.action.MEDIA_UNMOUNTED,android.intent.action.SEND,android.intent.category.LAUNCHER,javax/crypto/Cipher;doFinal,android/bluetooth/BluetoothSocket;connect,android/bluetooth/BluetoothAdapter;listenUsingRfcommWithServiceRecord,android/location/LocationManager;getProviders,android/media/AudioManager;isBluetoothA2dpOn,android/net/wifi/WifiManager;enableNetwork,android/net/wifi/WifiManager;removeNetwork,android/bluetooth/BluetoothDevice;getBondState,android/provider/ContactsContract$RawContacts;getContactLookupUri,android/bluetooth/BluetoothAdapter;isEnabled,java/net/URL;getContent,android/media/MediaPlayer;pause,android.permission.WRITE_EXTERNAL_STORAGE,android/net/wifi/WifiManager;getScanResults,android/location/LocationManager;isProviderEnabled,android/accounts/AccountManager;addOnAccountsUpdatedListener,android.permission.WRITE_CONTACTS,android.intent.action.EDIT,android.intent.action.BOOT_COMPLETED,android.permission.READ_CONTACTS,android/location/LocationManager;requestLocationUpdates,android/accounts/AccountManager;getAccounts,javax/net/ssl/SSLSocket;getEnabledCipherSuites,android.intent.category.HOME,android/widget/VideoView;setVideoURI,android/util/Base64;encode,android/app/ActivityManager;killBackgroundProcesses,android/telephony/TelephonyManager;listen,android.intent.category.BROWSABLE,android/util/Base64;encodeToString,android.permission.READ_PHONE_STATE,android.intent.category.DEFAULT,android/telephony/SmsManager;sendTextMessage,android/os/Environment;getExternalStoragePublicDirectory,javax/crypto/Cipher;getIV,android/accounts/AccountManager;blockingGetAuthToken,android/location/LocationManager;getBestProvider,android/net/ConnectivityManager;isActiveNetworkMetered,android/accounts/AccountManager;getAuthToken,android/app/WallpaperManager;setResource,android.intent.category.INFO,android.intent.action.INSERT,android.permission.READ_SMS,android/media/MediaRecorder;setAudioSource,android/app/KeyguardManager$KeyguardLock;reenableKeyguard,android/net/wifi/WifiManager;saveConfiguration,android.permission.READ_EXTERNAL_STORAGE,android/net/wifi/WifiManager$WifiLock;acquire,android/app/ActivityManager;restartPackage,android/app/WallpaperManager;setStream,android.permission.GET_ACCOUNTS,java/net/ServerSocket;bind,android/widget/VideoView;pause,android.permission.CALL_PHONE,android.intent.action.VIEW,android.intent.category.DESK_DOCK,android/media/RingtoneManager;setActualDefaultRingtoneUri,javax/net/ssl/SSLSocket;setEnabledCipherSuites,android/view/KeyEvent;getDeviceId,android/provider/ContactsContract$Contacts;getLookupUri,android/accounts/AccountManager;invalidateAuthToken,android/telephony/gsm/SmsManager;sendTextMessage,android/media/AudioManager;setSpeakerphoneOn,android/net/wifi/WifiManager;getDhcpInfo,android/bluetooth/BluetoothAdapter;cancelDiscovery,android/provider/Browser;getAllVisitedUrls,android/provider/Settings$System;putString,android/provider/Browser;getAllBookmarks,android/location/LocationManager;getProvider,android.permission.RECORD_AUDIO,android/media/RingtoneManager;getRingtone,android/telephony/gsm/SmsManager;sendDataMessage,android.intent.action.PICK,javax/crypto/CipherOutputStream;write,android.intent.action.GET_CONTENT,android/app/WallpaperManager;suggestDesiredDimensions,android/hardware/Camera;open,android/location/LocationManager;sendExtraCommand,android/bluetooth/BluetoothDevice;getName,android/media/Ringtone;stop,android.permission.PROCESS_OUTGOING_CALLS,android/bluetooth/BluetoothAdapter;getScanMode,android.intent.action.ACTION_DATE_CHANGED,android.intent.action.DELETE,android/media/MediaPlayer;setWakeMode,javax/xml/transform/TransformerException;printStackTrace,android/telephony/TelephonyManager;getSimCountryIso,android/app/DownloadManager;enqueue,android/app/KeyguardManager;exitKeyguardSecurely,android/bluetooth/BluetoothAdapter;getState,android/app/WallpaperManager;setBitmap,android.intent.category.TEST,android.intent.action.SEARCH,android.intent.category.PREFERENCE,android/telephony/TelephonyManager;getDeviceSoftwareVersion,android/app/ActivityManager;getRecentTasks,android/content/Context;setWallpaper,android/content/ContentResolver;setMasterSyncAutomatically,android/media/AudioManager;isWiredHeadsetOn,android/view/MotionEvent;getDeviceId,javax/crypto/Cipher;getOutputSize,android/provider/Contacts$People;addToMyContactsGroup,android/telephony/gsm/SmsManager;sendMultipartTextMessage,android/provider/UserDictionary$Words;addWord,android/media/AudioManager;setMicrophoneMute,android/net/ConnectivityManager;requestRouteToHost,label
13,1,0,4,2,0,0,1,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,4,2,0,0,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,4,2,0,0,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,0,4,2,0,0,1,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
